"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SULT1C3",9.09582151181114,-2.36214834434156,0.879120601203659,-2.68694459111457,0.00721089134151131,0.028910796301582
"MMP1",1204.80651429766,-2.74624878158854,0.271786740438173,-10.1044251723283,5.28043240884083e-24,1.70302745905798e-20
"S100A2",560.820407640834,-1.62962705200865,0.238547119362235,-6.83146816597709,8.40499445662248e-12,1.2857316026095e-09
"SLC6A17",93.1737331866195,-1.95902362088481,0.205191224019479,-9.54730705587505,1.33111300089769e-21,2.51637625604224e-18
"MAGEA6",12.4938515571734,-3.91057226166477,1.00417631984641,-3.89430838427148,9.84793014047662e-05,0.000929369890994211
"CYP2F1",3.56251443050319,-1.54656599661188,0.325864221733316,-4.74604419099919,2.07433411621412e-06,3.83202286232549e-05
"CYP2A7",96.0640777379186,-2.04949260875045,0.354437243720524,-5.78238502036906,7.36489061322781e-09,3.59440096485678e-07
"PPP1R14C",313.77110535143,-2.01114115766174,0.241343160920739,-8.33311849396982,7.8740283500784e-17,4.71922626263818e-14
"SMOC1",294.196607940206,-1.66008574968065,0.224570499828783,-7.39226991499922,1.44343135217364e-13,3.69958146965723e-11
"MIR126",2.70077726492906,1.72685237542892,0.251587677319906,6.86381938028363,6.70433904771546e-12,1.07664452209412e-09
"RNU6-1277P",1.00013519410903,1.64077292609357,0.448961248730829,3.65459809890469,0.000257585161513064,0.00201151350300214
"STUM",691.446666766058,1.63615153974647,0.247258033289207,6.61718253591677,3.66109325931132e-11,4.30673651434246e-09
"LINC02487",42.5876935332869,-3.75455035499637,0.277184217090471,-13.54532517907,8.44391446384276e-42,6.53592755159285e-38
"TEDDM1",9.32807585457166,1.60961654738958,0.204128746790995,7.88530068740218,3.13779038691091e-15,1.15655965289739e-12
"CHIAP2",0.799526929767153,1.74148543825728,0.646368447048772,2.69426121619745,0.00705448536846749,0.028425059107801
"CT83",15.3260473634325,-6.03840638718786,0.989534605105706,-6.10226904246851,1.04573154783014e-09,7.03859171549951e-08
"MUC21",4.40583667056624,-1.99491564864712,0.369627778536321,-5.39709341258583,6.77291302380909e-08,2.24614635687626e-06
"TRIM15",2.75389852325473,-1.84088999008638,0.359482649004588,-5.1209425411319,3.04012276813369e-07,7.78681875395832e-06
"SPDYC",86.0283546110255,-3.06572813877597,0.428240495618741,-7.15889358932876,8.13307844639489e-13,1.75847151973394e-10
"AARD",2451.25683749974,-1.56206108754327,0.210218255267882,-7.43066336247881,1.08054392242962e-13,2.82562235715347e-11
"LINC01460",3.53113795419669,-1.50700329927653,0.29696557060598,-5.07467345861467,3.88162003168339e-07,9.56247348607324e-06
"KRT81",1524.79463745248,-2.27715890637273,0.28708265462069,-7.9320671929185,2.1552776223223e-15,8.68891193115811e-13
"C18orf63",0.801822979312784,-1.5009641383732,0.404043524920966,-3.71485754824756,0.000203318199550306,0.00166219285149893
"RNU6-1042P",0.558421189087255,-2.02276680306907,0.782238452671294,-2.58586981522253,0.00971336100794611,0.036547394296085
"RNU6-140P",0.811828997905699,-2.93220683784485,1.02814584499278,-2.85193667039079,0.00434537569016644,0.0195415675064864
"DIO1",735.090651985061,-1.58437716897468,0.29887101353695,-5.30120720047278,1.15039434421116e-07,3.50295530367115e-06
"UGT2B11",2655.28147857629,-2.53968714726381,0.454169446043544,-5.59193747925596,2.2454968248253e-08,9.08100502762682e-07
"UBD",676.477769887359,-1.65835145501184,0.238960496113148,-6.93985609331266,3.92499560125314e-12,6.78148123927227e-10
"MAGEB1",2.15371590792456,-1.93340347417445,0.679000552415133,-2.84742548043228,0.00440744116143861,0.0197381147685717
"LINC00488",0.525746867406782,-1.905960565419,0.666049133891237,-2.86159153797539,0.00421519760908732,0.0190892321398195
"GNAT3",2.59224834464475,-3.11946104131462,0.603113476402934,-5.17226220829883,2.31276726507355e-07,6.23319768056245e-06
"DCDC2C",1.23140579663086,1.56486347590149,0.340901512807249,4.59036823572646,4.42464707121087e-06,7.22058979582353e-05
"PNMA6E",1.07738087592173,-2.61340548021129,0.798111921374389,-3.27448495658463,0.00105854775091328,0.00630126071791565
"PRSS41",2.72503314623679,-2.12675115778256,0.577048471570748,-3.68556761270584,0.000228193489164913,0.00182151758996718
"IGSF23",6.03954780111926,-1.83947901958114,0.26690458930171,-6.89189730455246,5.50531133927251e-12,9.05689949050989e-10
"RPS10P1",64.2907876927821,-1.54852743694964,0.239928566444992,-6.45411865662387,1.08850501981514e-10,1.06651446270597e-08
"THAP12P5",0.692783197907605,1.90712001009555,0.491788589126269,3.87792651611502,0.000105350525773385,0.000980585870245684
"LL22NC03-63E9.3",2.96371709500049,-2.00197004247418,0.42096104667118,-4.75571328583748,1.97746957321921e-06,3.68473892261578e-05
"RNA5SP450",0.789852573032461,1.54139190841016,0.378699896983923,4.07022003619819,4.69687546601944e-05,0.000508357646181358
"LINC01014",0.692025899469283,-2.60276496637968,0.704580649941704,-3.69406251306366,0.000220699507285451,0.00177520054780388
