ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000163235.14,509.6884471,-0.648729039,0.156406935,-4.147699976,3.36E-05,0.000389114
ENSG00000163239.11,66.5981262,1.195074687,0.142466904,8.388437245,4.93E-17,2.83E-14
ENSG00000163249.8,1047.595469,-0.255512879,0.068178541,-3.747702381,0.000178462,0.001512197
ENSG00000163251.3,483.7033379,-0.203353518,0.126632183,-1.605859689,0.108304742,0.23150428
ENSG00000163254.4,0.064324357,-0.016723126,1.131567725,-0.014778723,0.988208714,NA
ENSG00000163257.9,3146.613596,0.015616127,0.076894131,0.203086078,0.839067754,0.908941527
ENSG00000163263.6,13.2119281,0.185531462,0.17442705,1.063662216,0.287481747,0.463171632
ENSG00000163273.3,41.91486212,-1.015885516,0.244473151,-4.155407298,3.25E-05,0.0003787
ENSG00000163281.10,1179.427098,0.025396142,0.056408137,0.450221258,0.65255091,0.78450897
ENSG00000163283.6,1.08122286,-0.429239615,0.394142057,-1.089047991,0.276132723,0.450178338
ENSG00000163285.7,2.743379122,0.706361061,0.224337217,3.148657503,0.001640223,0.009147732
ENSG00000163286.6,0.557792689,-1.212940221,0.530388431,-2.286890421,0.02220222,0.070436123
ENSG00000163288.12,2.755519045,-0.104131332,0.30791475,-0.338182345,0.73522578,0.842120614
ENSG00000163291.13,727.9399664,-0.155660389,0.084522316,-1.841648402,0.065526596,0.159710332
ENSG00000163293.10,225.3257067,-0.310249151,0.179525575,-1.728161298,0.08395931,0.192287226
ENSG00000163295.4,0.280980677,0.234368971,0.57370085,0.40852122,0.682891055,NA
ENSG00000163297.15,2281.189431,0.011627676,0.090398592,0.128626742,0.897653005,0.944386035
ENSG00000163312.9,648.5257793,0.057106499,0.040177132,1.42136824,0.155209735,0.300617723
ENSG00000163319.9,699.8503899,-0.207732671,0.048911135,-4.247144757,2.17E-05,0.000270031
ENSG00000163320.9,6403.511611,-0.012921876,0.049978207,-0.258550209,0.795982305,0.88160752
ENSG00000163322.12,566.1954572,-0.040078887,0.070640094,-0.567367404,0.570464591,0.720645185
ENSG00000163328.12,617.5568837,0.314401894,0.084228891,3.732708445,0.000189432,0.001589608
ENSG00000163331.9,53.67012314,-0.303437808,0.275240985,-1.102444128,0.270268636,0.443830087
ENSG00000163344.5,4118.842242,0.272137413,0.097019976,2.804962698,0.00503224,0.022346928
ENSG00000163346.15,9850.788791,0.17624463,0.078172583,2.254558093,0.02416108,0.07509936
ENSG00000163347.5,2198.487425,-1.090989696,0.191899369,-5.68521774,1.31E-08,5.72E-07
ENSG00000163348.3,5937.098066,-0.004455293,0.056996383,-0.078167987,0.937694427,0.966149935
ENSG00000163349.20,5432.896815,-0.178676205,0.070823851,-2.522825338,0.011641621,0.043044537
ENSG00000163352.5,7.432608168,0.661679126,0.21126715,3.131954622,0.001736467,0.009600773
ENSG00000163354.13,170.350424,0.943258219,0.13897952,6.787030342,1.14E-11,1.57E-09
ENSG00000163357.9,68.16745503,0.472141,0.125781856,3.753649482,0.000174279,0.001484812
ENSG00000163359.14,82173.51167,-0.030293099,0.126372213,-0.239713294,0.810552528,0.891191187
ENSG00000163362.9,444.6688594,-0.51887799,0.233347556,-2.223627276,0.026173532,0.07987711
ENSG00000163364.8,833.5281867,0.147937381,0.146632683,1.008897733,0.313023683,0.489976324
ENSG00000163374.18,5036.020515,0.068480298,0.051637989,1.326161194,0.18478631,0.340603994
ENSG00000163376.10,143.6729722,-0.002748096,0.131523718,-0.020894303,0.983329971,0.991611363
ENSG00000163377.13,5.881578402,-1.611086774,0.32574245,-4.945891381,7.58E-07,1.66E-05
ENSG00000163378.12,1241.419433,-0.108136413,0.081625309,-1.324790252,0.185240729,0.341135353
ENSG00000163380.14,15.60724248,0.151164762,0.173444227,0.871546807,0.38345566,0.559429161
ENSG00000163382.10,7311.401461,0.017987469,0.084666563,0.212450678,0.831755453,0.904360193
ENSG00000163389.9,1191.168672,-0.216017471,0.0561892,-3.844466039,0.000120815,0.001104839
ENSG00000163393.11,383.2603059,-0.016041765,0.123890851,-0.129483046,0.89697544,0.944102263
ENSG00000163394.5,8.366908199,0.909648133,0.257522788,3.532301508,0.000411959,0.002991449
ENSG00000163395.15,58.58237535,1.276756315,0.229633647,5.559970548,2.70E-08,1.04E-06
ENSG00000163399.14,39020.36276,-0.168282008,0.069611847,-2.41743345,0.015630392,0.054164428
ENSG00000163406.9,461.677905,-0.205502239,0.18069151,-1.137309879,0.255408766,0.427144802
ENSG00000163412.11,2495.234714,0.068144593,0.072965187,0.933932954,0.350338479,0.528127236
ENSG00000163421.7,3.246338663,0.195762937,0.251958851,0.776963921,0.437180057,0.609421438
ENSG00000163424.7,0.607938965,-1.063713798,0.463666749,-2.294134312,0.021782785,0.069376276
ENSG00000163428.3,3862.962823,-0.377082057,0.066881191,-5.638088285,1.72E-08,7.17E-07
ENSG00000163430.8,23263.73777,-0.019947091,0.110941299,-0.179798608,0.857310676,0.920343143
ENSG00000163431.12,1744.523254,0.764208662,0.128583998,5.943264111,2.79E-09,1.58E-07
ENSG00000163435.14,11492.3812,0.139325283,0.096046796,1.45059793,0.146891852,0.288823393
ENSG00000163440.9,0.280834837,-0.348924274,0.536235077,-0.650692744,0.515244848,NA
ENSG00000163444.10,2858.435386,-0.093896246,0.056802337,-1.653034916,0.098323758,0.21585855
ENSG00000163449.9,54.69166027,-0.406543355,0.103532923,-3.926706043,8.61E-05,0.00084011
ENSG00000163453.10,19364.2362,0.165310296,0.082112849,2.013208636,0.044092685,0.118679718
ENSG00000163462.16,407.1272524,0.492427945,0.147702606,3.333915085,0.000856328,0.005421465
ENSG00000163463.10,1485.263195,0.132028117,0.091592813,1.441468093,0.149452485,0.292604655
ENSG00000163464.7,33.28111798,0.937375726,0.255199484,3.673109797,0.000239616,0.001919096
ENSG00000163466.14,13361.38692,-0.183709671,0.049608234,-3.70320925,0.000212889,0.001745968
ENSG00000163467.10,43.66671671,-0.149044464,0.119378055,-1.248508061,0.211845058,0.374628632
ENSG00000163468.13,23483.36502,-0.27700484,0.069915106,-3.962017008,7.43E-05,0.000745332
ENSG00000163472.17,1533.05128,-0.026615756,0.094403818,-0.281935166,0.777993224,0.870156871
ENSG00000163479.12,20515.85993,-0.094315146,0.074774889,-1.261321112,0.207193178,0.368851887
ENSG00000163481.6,1336.096826,0.104658822,0.062615673,1.671447694,0.094633282,0.210118942
ENSG00000163482.10,2150.097996,0.141678379,0.067507991,2.098690503,0.035844192,0.101646699
ENSG00000163485.14,1231.469469,-0.114813801,0.197900524,-0.580159157,0.561807294,0.71380803
ENSG00000163491.15,1333.131644,0.262604778,0.215234107,1.220089052,0.222431118,0.387543334
ENSG00000163492.12,38.87724718,-0.004403303,0.174278281,-0.02526593,0.979842849,0.989916593
ENSG00000163497.2,0.891434337,0.106098506,0.279002731,0.380277663,0.703739315,0.8211976
ENSG00000163499.10,5.012017856,-1.079682115,0.331761505,-3.254392384,0.001136352,0.006826512
ENSG00000163501.6,2.46551931,-0.587275749,0.249867231,-2.350351212,0.018755705,0.062135944
ENSG00000163507.12,522.7527842,-0.575399758,0.114158091,-5.040376489,4.65E-07,1.11E-05
ENSG00000163508.11,203.0487244,0.493897584,0.204350225,2.416917249,0.015652575,0.054221121
ENSG00000163510.12,1700.091092,-0.106589135,0.045838318,-2.325328241,0.020054415,0.065317694
ENSG00000163512.12,1251.64184,-0.191554229,0.053339965,-3.591195223,0.000329165,0.002488158
ENSG00000163513.16,7188.970778,0.351382059,0.105844214,3.31980412,0.000900806,0.00564044
ENSG00000163515.6,0.353106795,-0.884519233,0.515808446,-1.71482115,0.086378023,NA
ENSG00000163516.12,2031.059156,0.220782606,0.066118018,3.339219947,0.00084014,0.005340647
ENSG00000163517.13,2875.757746,0.041896382,0.104783227,0.399838634,0.689275373,0.810917095
ENSG00000163518.9,11.48612334,-0.202885987,0.236835544,-0.856653455,0.391636434,0.567153785
ENSG00000163519.12,129.2954219,0.302665211,0.210623258,1.436998052,0.150718547,0.29437895
ENSG00000163520.12,9937.137895,0.130345445,0.131097567,0.99426288,0.320094902,0.497372937
ENSG00000163521.14,1027.732912,-0.052112777,0.080926815,-0.643949437,0.519608223,0.679754401
ENSG00000163527.8,11881.45061,-0.2421166,0.06472706,-3.740577722,0.000183598,0.001550429
ENSG00000163528.11,765.718359,-0.235299137,0.058257654,-4.038939435,5.37E-05,0.000571071
ENSG00000163530.4,0.110865823,-0.056180938,0.942263964,-0.059623354,0.952455618,NA
ENSG00000163531.14,1618.123609,-0.520067819,0.183976428,-2.826817673,0.004701309,0.021188477
ENSG00000163534.13,55.73620142,-0.258379242,0.278375698,-0.92816738,0.353320752,0.53108381
ENSG00000163535.16,675.9895201,-0.312611735,0.090338152,-3.460461931,0.000539249,0.003722081
ENSG00000163536.11,1059.770629,0.08179363,0.174773365,0.467998258,0.639785835,0.774664945
ENSG00000163539.14,3492.808594,-0.059066352,0.073453026,-0.804137758,0.42131742,0.595006957
ENSG00000163541.10,4047.52233,-0.019073597,0.046797008,-0.407581554,0.683580909,0.80713008
ENSG00000163545.7,730.9802107,0.17108751,0.099258041,1.723663977,0.084768522,0.19365167
ENSG00000163554.10,21.28892936,0.267954865,0.147717265,1.813971207,0.069682159,0.167525752
ENSG00000163558.11,2966.440181,-0.269417637,0.064585545,-4.171485102,3.03E-05,0.000357212
ENSG00000163563.7,698.6675084,-0.046610643,0.116217986,-0.40106222,0.688374315,0.810516971
ENSG00000163564.13,161.6293247,0.192472102,0.188083904,1.023331063,0.306151342,0.48313483
ENSG00000163565.17,5232.025186,-0.173670746,0.10613289,-1.636351809,0.101765979,0.221347813
ENSG00000163568.12,124.4633798,-0.180155791,0.20412591,-0.882571895,0.377467619,0.554042613
ENSG00000163576.16,48.07498771,0.27301925,0.151403579,1.803254933,0.071348187,0.170501407
ENSG00000163577.6,372.4833431,-0.328819306,0.095247719,-3.452253858,0.000555924,0.003812221
ENSG00000163581.12,0.638691894,-0.021194963,0.585412292,-0.03620519,0.971118748,0.984442485
ENSG00000163584.16,1604.424246,-0.046274862,0.109024418,-0.424444936,0.671241355,0.798389832
ENSG00000163586.8,1.157319512,0.114971216,0.392774267,0.292715754,0.769739427,0.865441078
ENSG00000163590.12,917.6244647,-0.308785271,0.107122308,-2.882548713,0.003944721,0.018469932
ENSG00000163596.15,319.2013378,0.035076981,0.126322625,0.277677743,0.781259747,0.872185013
ENSG00000163597.13,1340.3254,-0.26504059,0.074953647,-3.536059943,0.000406143,0.002961576
ENSG00000163599.13,151.4003111,-0.211755085,0.195513472,-1.083071578,0.278776653,0.453189216
ENSG00000163600.11,147.2500595,-0.231613527,0.210929799,-1.098059772,0.27217839,0.445993924
ENSG00000163602.9,4688.636758,-0.066426097,0.058174257,-1.141846946,0.253517645,0.425047321
ENSG00000163605.13,4184.743966,-0.161510645,0.05243688,-3.080096408,0.002069336,0.011058758
ENSG00000163606.9,116.887484,0.100218554,0.141919245,0.706166058,0.480084875,0.646878429
ENSG00000163607.13,477.1480591,-0.143535642,0.061979728,-2.315848205,0.020566558,0.06656235
ENSG00000163608.13,2639.283396,-0.138283123,0.047328526,-2.921771149,0.003480472,0.016701127
ENSG00000163611.10,1691.878728,0.03900674,0.085354436,0.456997217,0.647673046,0.780688406
ENSG00000163612.10,6.40510138,0.294223562,0.151510081,1.941940492,0.052144305,0.134745553
ENSG00000163617.9,908.3414904,0.292588085,0.0798423,3.664574851,0.00024775,0.001971493
ENSG00000163618.16,51.21600221,0.107605991,0.146994003,0.732043411,0.464142072,0.633093616
ENSG00000163623.8,109.5734844,-0.388242455,0.21223732,-1.829284568,0.067356989,0.163111785
ENSG00000163624.5,3291.355844,-0.150336192,0.071020339,-2.116804783,0.034276419,0.098120903
ENSG00000163625.14,4308.125831,-0.201183921,0.088695381,-2.268257019,0.023313546,0.073119593
ENSG00000163626.15,1184.302754,-0.237188071,0.053107451,-4.466191988,7.96E-06,0.000117752
ENSG00000163629.11,3605.884411,-0.00734085,0.142640517,-0.051463989,0.958955796,0.977597517
ENSG00000163630.9,1.704466112,0.304014288,0.30522344,0.99603847,0.319231454,0.496402983
ENSG00000163631.15,254.2315936,0.902088816,0.264582429,3.409481197,0.000650866,0.004327863
ENSG00000163632.11,11.18526789,-0.047598038,0.124975372,-0.380859339,0.703307626,0.820914852
ENSG00000163633.9,336.1840445,0.054170396,0.071488547,0.757749292,0.448601084,0.619537585
ENSG00000163634.10,2624.139639,-0.183776651,0.06124428,-3.000715371,0.002693462,0.01365705
ENSG00000163635.16,2065.740163,-0.032235857,0.06925522,-0.465464651,0.641598745,0.775764768
ENSG00000163636.9,3519.05173,-0.158125482,0.041120634,-3.845404785,0.000120354,0.001101909
ENSG00000163637.10,1697.226805,0.214095005,0.10437526,2.051204517,0.040247034,0.1107901
ENSG00000163638.12,1175.509506,-0.226887442,0.136562181,-1.661422224,0.096628677,0.213337746
ENSG00000163644.13,1585.934367,0.236795142,0.151121993,1.56691383,0.117134834,0.244917149
ENSG00000163645.13,11.72120576,0.292516595,0.125281423,2.334876057,0.019549896,0.064101577
ENSG00000163646.9,3.354222627,0.837812445,0.301213057,2.781461249,0.005411479,0.023685922
ENSG00000163655.14,5459.679478,-0.508357424,0.064985298,-7.822652816,5.17E-15,1.74E-12
ENSG00000163659.11,2644.932755,0.220716513,0.100152747,2.203798908,0.027538489,0.083011246
ENSG00000163660.10,4408.415954,0.183907948,0.063980732,2.874427053,0.004047613,0.018851212
ENSG00000163661.3,178.8921468,-0.278665616,0.219126034,-1.271713867,0.203474802,0.364274535
ENSG00000163666.7,63.79917004,-0.004403382,0.087909996,-0.050089664,0.960050936,0.978281497
ENSG00000163673.6,45.87230553,0.04223006,0.119368769,0.353778127,0.723505167,0.834132737
ENSG00000163681.13,4176.414978,-0.098962898,0.070720949,-1.399343461,0.161710013,0.309747681
ENSG00000163682.14,26315.20291,0.160227379,0.07853023,2.040327381,0.041317729,0.112980112
ENSG00000163683.10,15287.34095,0.017640137,0.092514736,0.190673807,0.848781161,0.915443737
ENSG00000163684.10,1131.741924,-0.064551598,0.044470773,-1.451551087,0.146626468,0.288476058
ENSG00000163686.12,384.4219624,-0.144774807,0.088060128,-1.644044922,0.100166924,0.218870394
ENSG00000163687.12,97.72893143,0.635081593,0.169290795,3.751424253,0.000175833,0.001494201
ENSG00000163689.17,266.6016128,-0.683444237,0.152530765,-4.480697642,7.44E-06,0.000111291
ENSG00000163694.13,8990.332876,-0.04101495,0.083095366,-0.493588897,0.621596543,0.760689818
ENSG00000163697.15,7286.042026,-0.117015988,0.08909757,-1.313346571,0.189066193,0.346219034
ENSG00000163701.17,1173.474252,-0.029343083,0.145516311,-0.201648071,0.840191862,0.909628821
ENSG00000163702.17,3211.329895,-0.004140085,0.085946931,-0.048170248,0.961580561,0.979277439
ENSG00000163703.16,2136.490559,0.199019334,0.066641234,2.986429299,0.002822561,0.014189916
ENSG00000163704.10,1134.569377,0.015776151,0.130612696,0.120785735,0.903860749,0.948059193
ENSG00000163705.11,9.201252083,-0.390136514,0.172581501,-2.260592885,0.023784479,0.074216293
ENSG00000163710.6,347.8251452,-0.06662811,0.218825422,-0.304480663,0.760761723,0.859458946
ENSG00000163714.16,5980.867103,-0.154697383,0.050966108,-3.035299126,0.002402972,0.012490974
ENSG00000163719.17,2571.807928,0.01407151,0.04252001,0.330938545,0.740690906,0.845598958
ENSG00000163728.9,2461.300357,0.2338635,0.07464023,3.133209817,0.001729058,0.00957066
ENSG00000163734.4,27.96324783,0.486116199,0.209071416,2.325120325,0.020065527,0.065340844
ENSG00000163735.6,27.68433095,-1.240883899,0.259530406,-4.781265977,1.74E-06,3.30E-05
ENSG00000163736.3,1.372688381,-0.566401758,0.287999516,-1.966676077,0.049220567,0.128949885
ENSG00000163737.3,1.122069243,0.132049113,0.293569512,0.449805268,0.652850859,0.784690726
ENSG00000163738.17,709.0354392,-0.014468724,0.072917174,-0.198426831,0.842711126,0.911193084
ENSG00000163739.4,87.74611736,-0.389346235,0.22761355,-1.71055825,0.087162692,0.197570793
ENSG00000163743.12,1452.645439,-0.123947399,0.054504831,-2.2740626,0.022962223,0.072239051
ENSG00000163746.10,13.70384047,-0.679282964,0.196405231,-3.458578784,0.000543033,0.003744224
ENSG00000163749.16,129.0854662,0.150913568,0.152604735,0.988917996,0.322703265,0.500230452
ENSG00000163751.3,1427.114562,0.561547776,0.192747324,2.913388184,0.003575299,0.017067982
ENSG00000163754.16,3060.767871,-0.334942407,0.058866193,-5.689894098,1.27E-08,5.60E-07
ENSG00000163755.7,2148.002073,-0.302290495,0.067690053,-4.465803753,7.98E-06,0.000117876
ENSG00000163762.5,1429.605388,-0.0077272,0.135344304,-0.057092908,0.954471186,0.975236268
ENSG00000163781.11,3062.216211,-0.28324218,0.068946278,-4.108157652,3.99E-05,0.000448001
ENSG00000163785.11,3816.914994,-0.131891653,0.046967884,-2.80812421,0.0049831,0.022176672
ENSG00000163788.12,2839.951419,0.026991336,0.06169862,0.437470657,0.661770052,0.790912728
ENSG00000163792.6,19.08796221,0.54205132,0.180108171,3.009587615,0.002616026,0.013372171
ENSG00000163793.11,1.178624704,0.160159429,0.263405191,0.608034446,0.543164628,0.69880946
ENSG00000163794.6,84.36600387,0.819290554,0.145585058,5.627573082,1.83E-08,7.55E-07
ENSG00000163795.12,1018.130999,0.250264573,0.078611643,3.183556053,0.001454779,0.008307063
ENSG00000163798.12,1863.047763,-0.175471749,0.040911448,-4.289062333,1.79E-05,0.000230943
ENSG00000163803.11,195.2125284,0.200325859,0.093487237,2.142815059,0.032127952,0.093305713
ENSG00000163806.14,46.70713191,0.092604233,0.117631023,0.787243286,0.431139463,0.603849096
ENSG00000163807.5,2086.062169,-0.109916353,0.054440965,-2.019000823,0.043487134,0.117471269
ENSG00000163808.15,572.0256731,-0.61514683,0.131803024,-4.667167816,3.05E-06,5.27E-05
ENSG00000163810.10,5.589546627,-0.48482493,0.234198036,-2.070149422,0.038438354,0.107126146
ENSG00000163811.10,2883.464147,-0.330325089,0.064159531,-5.14849598,2.63E-07,6.92E-06
ENSG00000163812.12,3878.654033,-0.022306554,0.050801068,-0.439096172,0.660591853,0.790032006
ENSG00000163814.6,3307.060419,-0.37315722,0.107849163,-3.459991813,0.000540192,0.003727926
ENSG00000163815.5,486.1009848,0.478367143,0.140581976,3.402762973,0.000667081,0.004412373
ENSG00000163817.14,65.57199993,-0.117393559,0.17245514,-0.680719397,0.496049061,0.660022713
ENSG00000163818.15,2125.383901,0.003206352,0.071262346,0.044993632,0.964112384,0.980908417
ENSG00000163820.13,4335.911531,0.024350522,0.074864466,0.325261413,0.744983232,0.848241131
ENSG00000163823.3,784.5877254,-0.424397493,0.136571787,-3.107504872,0.001886739,0.010274351
ENSG00000163825.3,0.957794127,0.627313082,0.389040187,1.612463448,0.106861128,0.229456696
ENSG00000163827.11,49.44208372,0.693151223,0.151439236,4.577091391,4.71E-06,7.61E-05
ENSG00000163832.14,1284.254709,0.007982599,0.057121415,0.139747922,0.888859162,0.939042887
ENSG00000163833.7,1.761737553,0.77273082,0.246524428,3.134500005,0.001721473,0.009534084
ENSG00000163840.8,6728.818475,-0.3397581,0.075967083,-4.472438421,7.73E-06,0.000114973
ENSG00000163848.17,3806.813168,-0.201566606,0.06658657,-3.02713604,0.002468828,0.012758501
ENSG00000163864.13,783.8404062,0.35831293,0.130919937,2.736885904,0.00620238,0.026335138
ENSG00000163866.8,1697.641739,-0.132149089,0.046627223,-2.834161702,0.004594608,0.020835154
ENSG00000163867.15,884.3524367,-0.025112261,0.035733989,-0.702755611,0.482208065,0.648484988
ENSG00000163870.13,2039.070322,-0.037930372,0.059097503,-0.64182698,0.52098553,0.680894053
